GeogPoint,City,County,ISO_3166_2,ISO_A3,LocalDate,LocalHour,ProbabilityofPrecipitation,ProbabilityofSnow
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,05,0.017,0.991
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.167
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,04,0.017,0.992
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.965
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.987
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,02,0.017,0.987
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.993
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.791
POINT(-79.29931640625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.985
POINT(-79.29931640625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.04
POINT(-79.29931640625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.055
POINT(-79.29931640625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.976
POINT(-79.29931640625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.989
POINT(-79.29931640625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.1
POINT(-79.29931640625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.557
POINT(-79.29931640625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.938
POINT(-79.25537109375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,05,0.017,0
POINT(-79.25537109375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,02,0.017,0.997
POINT(-79.25537109375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.9
POINT(-79.25537109375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,00,0.017,0.999
POINT(-79.25537109375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,04,0.017,0.998
POINT(-79.25537109375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,03,0.017,0
POINT(-79.25537109375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.086
POINT(-79.25537109375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,01,0.017,0
POINT(-79.25537109375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.034
POINT(-79.65087890625 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,10,0.017,0.998
POINT(-79.65087890625 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,14,0.017,0.569
POINT(-79.65087890625 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-79.65087890625 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,11,0.017,0.981
POINT(-79.65087890625 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,13,0.017,0.436
POINT(-79.65087890625 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,12,0.017,0.762
POINT(-79.65087890625 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,09,0.017,0.999
POINT(-79.65087890625 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.60693359375 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,13,0.027,0.575
POINT(-79.60693359375 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,12,0.017,0.967
POINT(-79.60693359375 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,10,0.017,0.999
POINT(-79.60693359375 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,14,0.017,0.634
POINT(-79.60693359375 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.60693359375 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-79.60693359375 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-79.60693359375 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-79.60693359375 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,11,0.017,0.984
POINT(-79.56298828125 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.56298828125 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,11,0.026,0.897
POINT(-79.56298828125 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-79.56298828125 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-79.56298828125 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,12,0.029,0.99
POINT(-79.56298828125 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,15,0.017,0.747
POINT(-79.56298828125 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,13,0.017,0.584
POINT(-79.56298828125 44.09912109375),Bradford West Gwillimbury,,CA-ON,CAN,2021-01-09,14,0.017,0.434
POINT(-79.51904296875 44.09912109375),King,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-79.51904296875 44.09912109375),King,,CA-ON,CAN,2021-01-09,11,0.017,0.884
POINT(-79.47509765625 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,12,0.017,0.841
POINT(-79.47509765625 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-79.47509765625 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,14,0.017,0.507
POINT(-79.47509765625 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,11,0.017,0.978
POINT(-79.47509765625 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,15,0.017,0.245
POINT(-79.43115234375 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,10,0.017,0.999
POINT(-79.43115234375 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-79.43115234375 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,13,0.017,0.549
POINT(-79.43115234375 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,12,0.017,0.895
POINT(-79.43115234375 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,06,0.017,0.999
POINT(-79.43115234375 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,11,0.017,0.941
POINT(-79.43115234375 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,14,0.017,0.312
POINT(-79.43115234375 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,08,0.017,0
POINT(-79.43115234375 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,15,0.017,0.25
POINT(-79.34326171875 44.09912109375),East Gwillimbury,,CA-ON,CAN,2021-01-09,13,0.017,0
POINT(-79.12353515625 44.09912109375),Uxbridge,,CA-ON,CAN,2021-01-09,13,0.017,0.916
POINT(-78.94775390625 44.09912109375),Scugog,,CA-ON,CAN,2021-01-09,10,0.017,0.999
POINT(-78.94775390625 44.09912109375),Scugog,,CA-ON,CAN,2021-01-09,15,0.017,0.418
POINT(-79.34326171875 46.20849609375),East Ferris,,CA-ON,CAN,2021-01-09,11,0.017,1
POINT(-82.94677734375 42.34130859375),Windsor,,CA-ON,CAN,2021-01-09,14,0.017,0.003
POINT(-82.94677734375 42.34130859375),Windsor,,CA-ON,CAN,2021-01-09,07,0.017,0.993
POINT(-82.94677734375 42.34130859375),Windsor,,CA-ON,CAN,2021-01-09,12,0.017,0.213
POINT(-82.94677734375 42.34130859375),Windsor,,CA-ON,CAN,2021-01-09,09,0.017,0.995
POINT(-82.94677734375 42.34130859375),Windsor,,CA-ON,CAN,2021-01-09,11,0.017,0.342
POINT(-82.94677734375 42.34130859375),Windsor,,CA-ON,CAN,2021-01-09,08,0.017,0.998
POINT(-80.13427734375 44.45068359375),Clearview,,CA-ON,CAN,2021-01-09,15,0.017,0.706
POINT(-80.09033203125 44.45068359375),Clearview,,CA-ON,CAN,2021-01-09,15,0.017,0.813
POINT(-80.09033203125 44.45068359375),Clearview,,CA-ON,CAN,2021-01-09,14,0.017,0.514
POINT(-79.87060546875 44.45068359375),Springwater,,CA-ON,CAN,2021-01-09,15,0.017,0.834
POINT(-79.69482421875 44.45068359375),Springwater,,CA-ON,CAN,2021-01-09,15,0.017,0.925
POINT(-79.65087890625 44.45068359375),Oro-Medonte,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-79.65087890625 44.45068359375),Oro-Medonte,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.65087890625 44.45068359375),Oro-Medonte,,CA-ON,CAN,2021-01-09,13,0.017,0.699
POINT(-79.65087890625 44.45068359375),Oro-Medonte,,CA-ON,CAN,2021-01-09,11,0.017,0.991
POINT(-79.65087890625 44.45068359375),Oro-Medonte,,CA-ON,CAN,2021-01-09,15,0.017,0.917
POINT(-79.65087890625 44.45068359375),Oro-Medonte,,CA-ON,CAN,2021-01-09,14,0.017,0.625
POINT(-79.65087890625 44.45068359375),Oro-Medonte,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-79.60693359375 44.45068359375),Oro-Medonte,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.60693359375 44.45068359375),Oro-Medonte,,CA-ON,CAN,2021-01-09,13,0.017,0.605
POINT(-79.60693359375 44.45068359375),Oro-Medonte,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-79.56298828125 44.45068359375),Oro-Medonte,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-84.35302734375 46.56005859375),Sault Ste. Marie,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-84.30908203125 46.56005859375),Sault Ste. Marie,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-84.30908203125 46.56005859375),Sault Ste. Marie,,CA-ON,CAN,2021-01-09,11,0.017,1
POINT(-84.30908203125 46.56005859375),Sault Ste. Marie,,CA-ON,CAN,2021-01-09,01,0.017,1
POINT(-84.30908203125 46.56005859375),Sault Ste. Marie,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-84.30908203125 46.56005859375),Sault Ste. Marie,,CA-ON,CAN,2021-01-09,15,0.017,0.896
POINT(-84.30908203125 46.56005859375),Sault Ste. Marie,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-84.30908203125 46.56005859375),Sault Ste. Marie,,CA-ON,CAN,2021-01-09,12,0.017,0.997
POINT(-84.30908203125 46.56005859375),Sault Ste. Marie,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-84.30908203125 46.56005859375),Sault Ste. Marie,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-84.30908203125 46.56005859375),Sault Ste. Marie,,CA-ON,CAN,2021-01-09,14,0.017,0.997
POINT(-84.30908203125 46.56005859375),Sault Ste. Marie,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-84.30908203125 46.56005859375),Sault Ste. Marie,,CA-ON,CAN,2021-01-09,13,0.017,0.999
POINT(-81.23291015625 46.56005859375),Greater Sudbury / Grand Sudbury,,CA-ON,CAN,2021-01-09,15,0.017,0.999
POINT(-81.18896484375 46.56005859375),Greater Sudbury / Grand Sudbury,,CA-ON,CAN,2021-01-09,12,0.046,1
POINT(-81.18896484375 46.56005859375),Greater Sudbury / Grand Sudbury,,CA-ON,CAN,2021-01-09,14,0.04,0.998
POINT(-81.18896484375 46.56005859375),Greater Sudbury / Grand Sudbury,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-81.18896484375 46.56005859375),Greater Sudbury / Grand Sudbury,,CA-ON,CAN,2021-01-09,15,0.017,0.999
POINT(-81.10107421875 46.56005859375),Greater Sudbury / Grand Sudbury,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-81.10107421875 46.56005859375),Greater Sudbury / Grand Sudbury,,CA-ON,CAN,2021-01-09,11,0.017,1
POINT(-79.34326171875 44.80224609375),Gravenhurst,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-81.18896484375 43.04443359375),London,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-80.88134765625 43.04443359375),Ingersoll,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-80.88134765625 43.04443359375),Ingersoll,,CA-ON,CAN,2021-01-09,13,0.017,0.01
POINT(-80.88134765625 43.04443359375),Ingersoll,,CA-ON,CAN,2021-01-09,15,0.017,0.176
POINT(-80.88134765625 43.04443359375),Ingersoll,,CA-ON,CAN,2021-01-09,11,0.017,0.906
POINT(-80.88134765625 43.04443359375),Ingersoll,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-80.88134765625 43.04443359375),Ingersoll,,CA-ON,CAN,2021-01-09,09,0.017,0.999
POINT(-80.88134765625 43.04443359375),Ingersoll,,CA-ON,CAN,2021-01-09,12,0.017,0.795
POINT(-80.88134765625 43.04443359375),Ingersoll,,CA-ON,CAN,2021-01-09,10,0.017,0.979
POINT(-80.83740234375 43.04443359375),South-West Oxford,,CA-ON,CAN,2021-01-09,15,0.017,0.104
POINT(-80.83740234375 43.04443359375),South-West Oxford,,CA-ON,CAN,2021-01-09,13,0.017,0.012
POINT(-80.83740234375 43.04443359375),South-West Oxford,,CA-ON,CAN,2021-01-09,10,0.017,0.963
POINT(-80.83740234375 43.04443359375),South-West Oxford,,CA-ON,CAN,2021-01-09,12,0.017,0.13
POINT(-80.83740234375 43.04443359375),South-West Oxford,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-80.83740234375 43.04443359375),South-West Oxford,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-80.83740234375 43.04443359375),South-West Oxford,,CA-ON,CAN,2021-01-09,11,0.017,0.691
POINT(-80.79345703125 43.04443359375),South-West Oxford,,CA-ON,CAN,2021-01-09,15,0.017,0.118
POINT(-79.25537109375 43.04443359375),Thorold,,CA-ON,CAN,2021-01-09,13,0.017,0.203
POINT(-79.12353515625 43.04443359375),Niagara Falls,,CA-ON,CAN,2021-01-09,10,0.017,0.826
POINT(-76.13525390625 45.15380859375),Beckwith,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-76.13525390625 45.15380859375),Beckwith,,CA-ON,CAN,2021-01-09,09,0.036,1
POINT(-76.13525390625 45.15380859375),Beckwith,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-75.69580078125 45.15380859375),Ottawa,,CA-ON,CAN,2021-01-09,11,0.017,1
POINT(-75.69580078125 45.15380859375),Ottawa,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-80.70556640625 43.39599609375),Wilmot,,CA-ON,CAN,2021-01-09,13,0.017,0.052
POINT(-80.70556640625 43.39599609375),Wilmot,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-80.70556640625 43.39599609375),Wilmot,,CA-ON,CAN,2021-01-09,12,0.017,0.336
POINT(-80.66162109375 43.39599609375),Wilmot,,CA-ON,CAN,2021-01-09,12,0.017,0.204
POINT(-80.66162109375 43.39599609375),Wilmot,,CA-ON,CAN,2021-01-09,13,0.017,0.055
POINT(-80.61767578125 43.39599609375),Wilmot,,CA-ON,CAN,2021-01-09,12,0.017,0.17
POINT(-80.61767578125 43.39599609375),Wilmot,,CA-ON,CAN,2021-01-09,13,0.017,0.075
POINT(-80.57373046875 43.39599609375),Wilmot,,CA-ON,CAN,2021-01-09,13,0.017,0.053
POINT(-80.57373046875 43.39599609375),Wilmot,,CA-ON,CAN,2021-01-09,14,0.017,0.23
POINT(-80.57373046875 43.39599609375),Wilmot,,CA-ON,CAN,2021-01-09,12,0.017,0.452
POINT(-80.57373046875 43.39599609375),Wilmot,,CA-ON,CAN,2021-01-09,15,0.017,0.599
POINT(-80.52978515625 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,09,0.017,0.999
POINT(-80.52978515625 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-80.52978515625 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,13,0.017,0.043
POINT(-80.52978515625 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,10,0.017,0.994
POINT(-80.52978515625 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,11,0.017,0.958
POINT(-80.52978515625 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,15,0.017,0.434
POINT(-80.52978515625 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,12,0.017,0.231
POINT(-80.52978515625 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,14,0.017,0.154
POINT(-80.48583984375 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,15,0.017,0.037
POINT(-80.48583984375 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,10,0.017,0.975
POINT(-80.48583984375 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,14,0.017,0.03
POINT(-80.48583984375 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,11,0.017,0.792
POINT(-80.48583984375 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,09,0.017,0.999
POINT(-80.48583984375 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,08,0.04,0.998
POINT(-80.48583984375 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,13,0.017,0.146
POINT(-80.48583984375 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,12,0.017,0.092
POINT(-80.44189453125 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,12,0.017,0.535
POINT(-80.44189453125 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,15,0.017,0.162
POINT(-80.44189453125 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,10,0.017,0.996
POINT(-80.44189453125 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,06,0.017,0.811
POINT(-80.44189453125 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,14,0.017,0.195
POINT(-80.44189453125 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-80.44189453125 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,04,0.017,0.976
POINT(-80.44189453125 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,11,0.017,0.812
POINT(-80.44189453125 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,05,0.017,0.996
POINT(-80.44189453125 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,13,0.017,0.375
POINT(-80.44189453125 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-80.39794921875 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-80.39794921875 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,15,0.017,0.14
POINT(-80.39794921875 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,13,0.017,0.056
POINT(-80.39794921875 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,14,0.017,0.061
POINT(-80.39794921875 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-80.39794921875 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,12,0.017,0.463
POINT(-80.39794921875 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-80.39794921875 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-80.39794921875 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,10,0.017,0.991
POINT(-80.39794921875 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-80.39794921875 43.39599609375),Kitchener,,CA-ON,CAN,2021-01-09,11,0.017,0.795
POINT(-80.35400390625 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,14,0.017,0.068
POINT(-80.35400390625 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-80.35400390625 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,15,0.017,0.081
POINT(-80.35400390625 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,10,0.017,0.982
POINT(-80.35400390625 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,11,0.017,0.723
POINT(-80.35400390625 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-80.35400390625 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-80.35400390625 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,13,0.017,0.109
POINT(-80.35400390625 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-80.35400390625 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,12,0.017,0.395
POINT(-80.35400390625 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-80.31005859375 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,12,0.017,0.215
POINT(-80.31005859375 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,15,0.017,0.158
POINT(-80.31005859375 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-80.31005859375 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,10,0.017,0.979
POINT(-80.31005859375 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,14,0.017,0.082
POINT(-80.31005859375 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-80.31005859375 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-80.31005859375 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,13,0.017,0.194
POINT(-80.31005859375 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,11,0.017,0.706
POINT(-80.31005859375 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-80.31005859375 43.39599609375),Cambridge,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-80.04638671875 43.39599609375),Hamilton,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-80.00244140625 43.39599609375),Hamilton,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-79.87060546875 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-79.87060546875 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,11,0.017,0.89
POINT(-79.87060546875 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.82666015625 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,10,0.017,0.651
POINT(-79.82666015625 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,06,0.017,0.996
POINT(-79.82666015625 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,08,0.017,0.997
POINT(-79.82666015625 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,12,0.017,0.222
POINT(-79.82666015625 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,13,0.017,0.042
POINT(-79.82666015625 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,11,0.017,0.464
POINT(-79.82666015625 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,15,0.025,0.028
POINT(-79.82666015625 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,14,0.017,0.018
POINT(-79.82666015625 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-79.78271484375 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,14,0.017,0.015
POINT(-79.78271484375 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,12,0.017,0.166
POINT(-79.78271484375 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,11,0.017,0.417
POINT(-79.78271484375 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,05,0.017,0.998
POINT(-79.78271484375 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,10,0.017,0.761
POINT(-79.78271484375 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,15,0.017,0.011
POINT(-79.78271484375 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,09,0.017,0.951
POINT(-79.78271484375 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,08,0.017,0.99
POINT(-79.78271484375 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,06,0.017,0.998
POINT(-79.78271484375 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,07,0.017,0.996
POINT(-79.78271484375 43.39599609375),Burlington,,CA-ON,CAN,2021-01-09,13,0.017,0.016
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,02,0.036,1
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,11,0.017,0.309
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,07,0.017,0.997
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,05,0.017,0.998
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,15,0.017,0.008
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,14,0.017,0.016
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,08,0.017,0.992
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,13,0.017,0.059
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,12,0.017,0.094
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,03,0.056,0.998
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,00,0.017,0.996
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,10,0.017,0.713
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,06,0.017,0.994
POINT(-79.73876953125 43.39599609375),Oakville,,CA-ON,CAN,2021-01-09,09,0.017,0.939
POINT(-75.47607421875 45.50537109375),Ottawa,,CA-ON,CAN,2021-01-09,13,0.017,0.38
POINT(-79.87060546875 43.74755859375),Caledon,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-79.82666015625 43.74755859375),Caledon,,CA-ON,CAN,2021-01-09,15,0.017,0.081
POINT(-79.82666015625 43.74755859375),Caledon,,CA-ON,CAN,2021-01-09,11,0.017,0.927
POINT(-79.82666015625 43.74755859375),Caledon,,CA-ON,CAN,2021-01-09,14,0.017,0.023
POINT(-79.82666015625 43.74755859375),Caledon,,CA-ON,CAN,2021-01-09,08,0.017,0.998
